Compound_ID,SMILES,IC50_nM,pActivity,Measurements,Sources,Scaffold
BCRABL_004542,O=C(C[C@@H](c1cccs1)c1c[nH]c2ccccc12)c1ccc2ccccc2c1,4300.0,5.366531544420413,1,BindingDB,O=C(CC(c1cccs1)c1c[nH]c2ccccc12)c1ccc2ccccc2c1
BCRABL_004543,O=C(C[C@@H](c1cccs1)c1c[nH]c2ccccc12)c1ccccc1,4300.0,5.366531544420413,1,BindingDB,O=C(CC(c1cccs1)c1c[nH]c2ccccc12)c1ccccc1
BCRABL_004544,O=C(C[C@@H](c1ccc(Br)cc1)c1c[nH]c2ccccc12)c1ccccc1,4300.0,5.366531544420413,1,BindingDB,O=C(CC(c1ccccc1)c1c[nH]c2ccccc12)c1ccccc1
BCRABL_004545,O=C(C[C@@H](c1ccc(Cl)cc1)c1c[nH]c2ccccc12)c1ccc2ccccc2c1,4300.0,5.366531544420413,1,BindingDB,O=C(CC(c1ccccc1)c1c[nH]c2ccccc12)c1ccc2ccccc2c1
BCRABL_004546,O=C(C[C@@H](c1cccc(Br)c1)c1c[nH]c2ccccc12)c1ccccc1,4300.0,5.366531544420413,1,BindingDB,O=C(CC(c1ccccc1)c1c[nH]c2ccccc12)c1ccccc1
BCRABL_004547,O=C(C[C@@H](c1c(Cl)cccc1Cl)c1c[nH]c2ccccc12)c1ccccc1,4300.0,5.366531544420413,1,BindingDB,O=C(CC(c1ccccc1)c1c[nH]c2ccccc12)c1ccccc1
BCRABL_004548,Cc1ccc([C@H](CC(=O)c2ccc3ccccc3c2)c2c[nH]c3ccccc23)cc1,4300.0,5.366531544420413,1,BindingDB,O=C(CC(c1ccccc1)c1c[nH]c2ccccc12)c1ccc2ccccc2c1
BCRABL_004549,O=C(C[C@@H](c1ccc(Cl)cc1Cl)c1c[nH]c2ccccc12)c1ccccc1,4300.0,5.366531544420413,1,BindingDB,O=C(CC(c1ccccc1)c1c[nH]c2ccccc12)c1ccccc1
BCRABL_004550,COc1ccc(Cc2nnc(-c3ccc(Cl)cc3)n2Cc2nn(CN3CCN(C)CC3)c(=S)o2)cc1,4300.0,5.366531544420413,1,BindingDB,S=c1oc(Cn2c(Cc3ccccc3)nnc2-c2ccccc2)nn1CN1CCNCC1
BCRABL_004551,O=C(C[C@@H](c1ccccc1)c1c[nH]c2ccccc12)c1ccccc1,4300.0,5.366531544420413,1,BindingDB,O=C(CC(c1ccccc1)c1c[nH]c2ccccc12)c1ccccc1
BCRABL_004552,O=C(C[C@@H](c1cccc([N+](=O)[O-])c1)c1c[nH]c2ccccc12)c1ccccc1,4300.0,5.366531544420413,1,BindingDB,O=C(CC(c1ccccc1)c1c[nH]c2ccccc12)c1ccccc1
BCRABL_004553,O=C(C[C@@H](c1ccccc1)c1c[nH]c2ccccc12)c1ccc2ccccc2c1,4300.0,5.366531544420413,1,BindingDB,O=C(CC(c1ccccc1)c1c[nH]c2ccccc12)c1ccc2ccccc2c1
BCRABL_004554,COc1ccc([C@H](CC(=O)c2ccc3ccccc3c2)c2c[nH]c3ccccc23)cc1,4300.0,5.366531544420413,1,BindingDB,O=C(CC(c1ccccc1)c1c[nH]c2ccccc12)c1ccc2ccccc2c1
BCRABL_004555,COc1ccc([C@H](CC(=O)c2ccccc2)c2c[nH]c3ccccc23)cc1,4300.0,5.366531544420413,1,BindingDB,O=C(CC(c1ccccc1)c1c[nH]c2ccccc12)c1ccccc1
BCRABL_004556,Cc1cccc([C@H](CC(=O)c2ccccc2)c2c[nH]c3ccccc23)c1,4300.0,5.366531544420413,1,BindingDB,O=C(CC(c1ccccc1)c1c[nH]c2ccccc12)c1ccccc1
BCRABL_004557,Nc1nnc2c([nH]c3ccccc32)c1-c1ccccc1,4300.0,5.366531544420413,1,BindingDB,c1ccc(-c2cnnc3c2[nH]c2ccccc23)cc1
BCRABL_004558,O=C(C[C@@H](c1ccc(Cl)cc1)c1c[nH]c2ccccc12)c1ccccc1,4300.0,5.366531544420413,1,BindingDB,O=C(CC(c1ccccc1)c1c[nH]c2ccccc12)c1ccccc1
BCRABL_004559,Cc1cccc(NC(=O)COc2cc(O)c3c(=O)cc(-c4cc(F)ccc4F)oc3c2)n1,4310.0,5.3655227298392685,1,BindingDB,O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)Nc1ccccn1
BCRABL_004560,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)NCCN1CCOCC1,4310.0,5.3655227298392685,1,BindingDB,O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)NCCN1CCOCC1
BCRABL_004561,Nc1cc(C(=O)n2nnc3ccccc32)ccc1Cl,4320.0,5.364516253185088,1,BindingDB,O=C(c1ccccc1)n1nnc2ccccc21
BCRABL_004562,Cc1ccc(S(=O)(=O)Nc2ccc(-c3ncnc(Nc4ccc(OC(F)(F)F)cc4)c3C)cc2)cc1,4320.0,5.364516253185088,1,BindingDB,O=S(=O)(Nc1ccc(-c2cc(Nc3ccccc3)ncn2)cc1)c1ccccc1
BCRABL_004563,NC(=O)Cn1ncc2c(Nc3ccc(OC(F)(F)F)cc3)ncnc21,4340.0,5.362510270487489,1,BindingDB,c1ccc(Nc2ncnc3[nH]ncc23)cc1
BCRABL_004564,Cc1cc(Oc2cccc(CNC(=O)c3cc4cc(Cl)c(Cl)cc4[nH]3)c2)ccc1CCC(=O)O,4352.0,5.361311113309876,1,BindingDB,O=C(NCc1cccc(Oc2ccccc2)c1)c1cc2ccccc2[nH]1
BCRABL_004565,Cc1cn(CCCCCCCCCCOc2ccc3ccc(=O)oc3c2)cn1,4370.0,5.359518563029578,1,BindingDB,O=c1ccc2ccc(OCCCCCCCCCCn3ccnc3)cc2o1
BCRABL_004566,C[C@H](CCOc1ccc(CCC(=O)O)c(C(F)(F)F)c1)Oc1ccc(Cl)cc1Oc1ccccc1,4385.31,5.357999700694589,1,BindingDB,c1ccc(OCCCOc2ccccc2Oc2ccccc2)cc1
BCRABL_004567,O=c1cccc2cc(O)c(O)c(O)c2c1O,4388.0,5.357733381097327,1,BindingDB,O=c1cccc2ccccc2c1
BCRABL_004568,CCCc1c(OCCCn2nnc3cc(CC(=O)O)ccc32)ccc2c(C(F)(F)F)noc12,4400.0,5.356547323513812,1,BindingDB,c1ccc2c(c1)nnn2CCCOc1ccc2cnoc2c1
BCRABL_004569,O=C(Cc1ccccc1Cl)Nc1ccccc1-c1cccc2c1[nH]c1ccccc12,4400.0,5.356547323513812,1,BindingDB,O=C(Cc1ccccc1)Nc1ccccc1-c1cccc2c1[nH]c1ccccc12
BCRABL_004570,C[C@H](NC(=O)c1cccc(-c2ccc(N)nc2)c1)C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,4400.0,5.356547323513812,2,"BindingDB, ChEMBL",O=C(CNC(=O)c1cccc(-c2cccnc2)c1)Nc1ccccc1
BCRABL_004571,CC(Cc1ccccc1)(Oc1ccc(Cl)cc1)C(=O)O,4400.0,5.356547323513812,1,BindingDB,c1ccc(CCOc2ccccc2)cc1
BCRABL_004572,COc1ccc(Nc2cc(-c3ccc(C(=O)NCCNC(=O)c4ccc(F)c(F)c4)cc3)ncn2)cc1,4400.0,5.356547323513812,2,"BindingDB, ChEMBL",O=C(NCCNC(=O)c1ccc(-c2cc(Nc3ccccc3)ncn2)cc1)c1ccccc1
BCRABL_004573,Cc1cccc(C(=O)n2nnc3ccccc32)c1,4420.0,5.354577730650908,1,BindingDB,O=C(c1ccccc1)n1nnc2ccccc21
BCRABL_004574,Cc1c(-c2ccc(-c3ccc(C(F)(F)F)nc3)nc2)[nH]c2ccccc2c1=O,4470.0,5.349692476868063,1,BindingDB,O=c1cc(-c2ccc(-c3cccnc3)nc2)[nH]c2ccccc12
BCRABL_004575,C[C@H](NC(=O)c1cccc(-c2ccc(NC(=O)C(C)(C)C)nc2)c1)C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,4480.0,5.348721986001856,2,"BindingDB, ChEMBL",O=C(CNC(=O)c1cccc(-c2cccnc2)c1)Nc1ccccc1
BCRABL_004576,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc2c1OCO2,4480.0,5.348721986001856,1,BindingDB,C1=CC(c2cccc3c2OCO3)C=CN1
BCRABL_004577,CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3ccc(Cl)c(C(F)(F)F)c3)c3cc(Cl)ccc32)cc1,4482.0,5.348528147800957,1,BindingDB,c1ccc(Oc2cn(-c3ccccc3)c3ccccc23)cc1
BCRABL_004578,O=C(O)Cn1ccc2ccc(OCCCOc3ccc4cc(C(=O)c5ccccc5)ccc4c3)cc21,4486.0,5.348140730753051,1,BindingDB,O=C(c1ccccc1)c1ccc2cc(OCCCOc3ccc4cc[nH]c4c3)ccc2c1
BCRABL_004579,CCCc1c(OCCCOc2ccc3ccn(CC(=O)O)c3c2)ccc2cc(C(=O)c3ccccc3)ccc12,4486.0,5.348140730753051,1,BindingDB,O=C(c1ccccc1)c1ccc2cc(OCCCOc3ccc4cc[nH]c4c3)ccc2c1
BCRABL_004580,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2ccco2)c1,4497.8,5.3469998598891575,1,BindingDB,c1ccc(OCCCOc2ccccc2-c2ccco2)cc1
BCRABL_004581,COc1ccc(C(=O)NCc2ccc(F)c(C(=O)N[C@@H](CC(C)(C)C)C(=O)Nc3ccc(CCC(=O)O)cc3)c2)cc1,4500.0,5.346787486224656,1,BindingDB,O=C(CNC(=O)c1cccc(CNC(=O)c2ccccc2)c1)Nc1ccccc1
BCRABL_004582,CCCCN1CCN(C(=O)Nc2ccc(Cl)c(Cl)c2)Cc2cc(-c3ccncc3)ccc21,4500.0,5.346787486224656,1,BindingDB,O=C(Nc1ccccc1)N1CCNc2ccc(-c3ccncc3)cc2C1
BCRABL_004583,COc1ccc(C(=O)Cn2nnc3ccccc32)cc1,4500.0,5.346787486224656,1,BindingDB,O=C(Cn1nnc2ccccc21)c1ccccc1
BCRABL_004584,CN1CCN(Cc2cc(NC(=O)c3ccc4c(c3)CN(c3cnc5ccccc5c3)CC4)cc(C(F)(F)F)c2)CC1,4500.0,5.346787486224656,2,"BindingDB, ChEMBL",O=C(Nc1cccc(CN2CCNCC2)c1)c1ccc2c(c1)CN(c1cnc3ccccc3c1)CC2
BCRABL_004585,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,4500.0,5.346787486224656,1,BindingDB,O=C(Nc1ccccc1)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)o1
BCRABL_004586,O=C(/C=C/c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)cc1)NO,4500.0,5.346787486224656,1,BindingDB,O=C(Nc1cccc(Nc2ncc(-c3cccnc3)s2)c1)c1ccccc1
BCRABL_004587,CCCC(Sc1nc2cc(Cl)ccc2s1)C(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1,4500.0,5.346787486224656,1,BindingDB,O=C(CSc1nc2ccccc2s1)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1
BCRABL_004588,N#Cc1ccc2nc(NC(=O)NCc3nc4ccccc4[nH]3)sc2c1,4500.0,5.346787486224656,1,BindingDB,O=C(NCc1nc2ccccc2[nH]1)Nc1nc2ccccc2s1
BCRABL_004589,CCC(=O)Nc1ccc(C(=O)COC(=O)c2nc3nccc(C)n3n2)cc1,4500.0,5.346787486224656,1,BindingDB,O=C(COC(=O)c1nc2ncccn2n1)c1ccccc1
BCRABL_004590,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC2=C(C(=O)O)CCN(C(=O)OCC(C)C)C2)c1,4510.0,5.345823458122039,1,BindingDB,C1=C(Cc2cccc(OCCc3coc(-c4ccccc4)n3)c2)CNCC1
BCRABL_004591,O=S(=O)(c1ccc(F)cc1)N1CCN(c2nc(N3CCOCC3)ncc2Br)CC1,4520.0,5.3448615651886175,2,"BindingDB, ChEMBL",O=S(=O)(c1ccccc1)N1CCN(c2ccnc(N3CCOCC3)n2)CC1
BCRABL_004592,O=c1nc2n(c3cccc(O)c13)-c1cc(C3CCNCC3)ccc1C21CCCCC1,4522.0,5.344669441990659,1,BindingDB,O=c1nc2n(c3ccccc13)-c1cc(C3CCNCC3)ccc1C21CCCCC1
BCRABL_004593,CCC(C)C(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)C(C)(C)C)C(C)(C)C)P(=O)(Oc1ccccc1)Oc1ccccc1,4570.0,5.34008379993015,1,BindingDB,O=C(NCP(=O)(Oc1ccccc1)Oc1ccccc1)C1CCCN1
BCRABL_004594,CCCC(Sc1nc2cc(Cl)ccc2s1)C(=O)NS(=O)(=O)c1ccc(C)cc1,4600.0,5.337242168318426,1,BindingDB,O=C(CSc1nc2ccccc2s1)NS(=O)(=O)c1ccccc1
BCRABL_004595,CO[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,4610.0,5.336299074610352,1,BindingDB,c1ccc(-c2nc(CCOc3cccc4sccc34)co2)cc1
BCRABL_004596,CC(C)(C)C(=O)Nc1ccc(-c2cccc(C(=O)N[C@H]3CN[C@@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)c2)cn1,4630.0,5.334419008982047,2,"BindingDB, ChEMBL",O=C(NC1CNC(C(=O)Nc2ccccc2)C1)c1cccc(-c2cccnc2)c1
BCRABL_004597,NC(=O)c1ccc(Oc2cccc(C(=O)N3CCN(c4ccc(Cl)cc4)CC3)c2)cc1,4677.0,5.330032630091496,1,BindingDB,O=C(c1cccc(Oc2ccccc2)c1)N1CCN(c2ccccc2)CC1
BCRABL_004598,Cc1cc2c(CC(=O)O)csc2cc1OCc1ccccc1COc1ccc(C(F)(F)F)cc1,4677.35,5.330000131185909,1,BindingDB,c1ccc(OCc2ccccc2COc2ccc3ccsc3c2)cc1
BCRABL_004599,CCCOC(=O)N1CCc2c(OCCc3nc(-c4ccccc4)oc3C)ccc(CCC(=O)O)c2C1,4684.0,5.3293831135996745,1,BindingDB,c1ccc(-c2nc(CCOc3cccc4c3CCNC4)co2)cc1
BCRABL_004600,CN1CCN(c2cc(-c3ccc4c(c3)C(=O)Nc3cc(OC(F)(F)F)ccc3O4)ccn2)CC1,4686.0,5.329197715739056,1,BindingDB,O=C1Nc2ccccc2Oc2ccc(-c3ccnc(N4CCNCC4)c3)cc21
BCRABL_004601,CC(C)(CO)n1cc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2O3)cn1,4686.0,5.329197715739056,1,BindingDB,O=C1Nc2ccccc2Oc2ccc(-c3cn[nH]c3)cc21
BCRABL_004602,O=C1Nc2cc(OC(F)(F)F)ccc2Nc2ccc(-c3cccc(C(=O)N4CCNCC4)c3)cc21,4686.0,5.329197715739056,1,BindingDB,O=C1Nc2ccccc2Nc2ccc(-c3cccc(C(=O)N4CCNCC4)c3)cc21
BCRABL_004603,O=C1Nc2cc(OC(F)(F)F)ccc2Oc2ccc(-c3cnn(C4COC4)c3)cc21,4686.0,5.329197715739056,1,BindingDB,O=C1Nc2ccccc2Oc2ccc(-c3cnn(C4COC4)c3)cc21
BCRABL_004604,COc1ccc(C=O)cc1OCC(=O)Nc1sc2c(c1C#N)CCC(C)C2,4690.0,5.328827157284916,1,BindingDB,O=C(COc1ccccc1)Nc1cc2c(s1)CCCC2
BCRABL_004605,COc1cc(-c2nn(CCN3CCN(C)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,4690.0,5.328827157284916,1,BindingDB,c1ccc(-c2nn(CCN3CCNCC3)c3ncncc23)cc1
BCRABL_004606,COc1ccc(C(=O)NCc2cccc(C(=O)N[C@@H](CC(C)(C)C)C(=O)Nc3ccc(CCC(=O)O)cc3)c2)cc1,4700.0,5.327902142064282,1,BindingDB,O=C(CNC(=O)c1cccc(CNC(=O)c2ccccc2)c1)Nc1ccccc1
BCRABL_004607,N#Cc1ccc2sc(NC(=O)NCc3nc4ccccc4[nH]3)nc2c1,4700.0,5.327902142064282,1,BindingDB,O=C(NCc1nc2ccccc2[nH]1)Nc1nc2ccccc2s1
BCRABL_004608,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC2=C(C(=O)O)CCN(C(=O)OCc3ccccc3)C2)c1,4730.0,5.325138859262188,1,BindingDB,O=C(OCc1ccccc1)N1CCC=C(Cc2cccc(OCCc3coc(-c4ccccc4)n3)c2)C1
BCRABL_004609,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(C)=O)n1,4730.0,5.325138859262188,1,BindingDB,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
BCRABL_004610,CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1,4749.0,5.323397830417981,1,BindingDB,O=C(Nc1ccccc1)c1cccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCC(N5CCNCC5)CC4)cc3)n2)c1
BCRABL_004611,CCCCSCc1[nH]c(=O)[nH]c1C(=O)CCCCC(=O)OCC,4756.0,5.322758154053346,1,BindingDB,O=c1[nH]cc[nH]1
BCRABL_004612,Cc1ccc(C(=O)Cn2nnc3ccccc32)cc1,4780.0,5.320572103387882,1,BindingDB,O=C(Cn1nnc2ccccc21)c1ccccc1
BCRABL_004613,NC(=O)c1ccc(Oc2cccc(C(=O)N3CCN(c4cccc(F)c4)CC3)c2)cc1,4786.0,5.320027305722581,1,BindingDB,O=C(c1cccc(Oc2ccccc2)c1)N1CCN(c2ccccc2)CC1
BCRABL_004614,COc1ccccc1C(=O)n1nnc2ccccc21,4790.0,5.319664486585436,1,BindingDB,O=C(c1ccccc1)n1nnc2ccccc21
BCRABL_004615,Cn1ccc2cc(-c3nc(C(C)(C)C)n4ccnc(N)c34)ccc21,4790.0,5.319664486585436,1,BindingDB,c1cn2cnc(-c3ccc4[nH]ccc4c3)c2cn1
BCRABL_004616,COc1cc(-c2ccc(O)cc2)c(OC)c(O)c1-c1ccc(O)cc1,4790.0,5.319664486585436,1,BindingDB,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1
BCRABL_004617,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(C4CCCC4)c3)ccc21,4800.0,5.318758762624412,2,"BindingDB, ChEMBL",O=C(Nc1cc(CN2CCNCC2)cc(C2CCCC2)c1)c1ccc2c(c1)CN(c1cncnc1)CC2
BCRABL_004618,Cc1ccc(C(=O)n2nnc3ccccc32)cc1C,4800.0,5.318758762624412,1,BindingDB,O=C(c1ccccc1)n1nnc2ccccc21
BCRABL_004619,[C]C(=[C])[C]([O])[C]c1c([O])c([C]/[C]=C(\[C])[C][C][C]=C([C])[C])c2oc3ccc([O])cc3c(=O)c2c1[O],4800.0,5.318758762624412,1,BindingDB,O=c1c2ccccc2oc2ccccc12
BCRABL_004620,O=C1C(O)c2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,4800.0,5.318758762624412,1,BindingDB,O=C1Cc2ccccc2OC1c1ccccc1
BCRABL_004621,FC(F)(F)Oc1ccc(Nc2ncnc3c2cnn3Cc2ccccn2)cc1,4840.0,5.315154638355588,1,BindingDB,c1ccc(Nc2ncnc3c2cnn3Cc2ccccn2)cc1
BCRABL_004622,Cc1cc(Oc2cccc(CNC(=O)c3ccc(OC(F)(F)F)cc3C)c2)ccc1OC(C)(C)C(=O)O,4850.0,5.314258261397736,1,BindingDB,O=C(NCc1cccc(Oc2ccccc2)c1)c1ccccc1
BCRABL_004623,COc1ccc2cc(-c3nn(C(C)(C)C)c4ncnc(N)c34)ccc2c1,4861.0,5.313274378925458,1,BindingDB,c1ccc2cc(-c3n[nH]c4ncncc34)ccc2c1
BCRABL_004624,Cc1cc(Oc2cccc(CNC(=O)c3cc4cccc(Br)c4[nH]3)c2)ccc1CCC(=O)O,4864.07,5.3130001836541165,1,BindingDB,O=C(NCc1cccc(Oc2ccccc2)c1)c1cc2ccccc2[nH]1
BCRABL_004625,O=C(Cn1nnc2ccccc21)c1ccccc1O,4870.0,5.3124710387853655,1,BindingDB,O=C(Cn1nnc2ccccc21)c1ccccc1
BCRABL_004626,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC1CCCCC1)C(N)=O,4900.0,5.309803919971486,1,BindingDB,O=C(CCc1ccccc1)NCC(=O)NCCCC1CCCCC1
BCRABL_004627,Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,4900.0,5.309803919971486,1,BindingDB,O=C(C=Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cc1)Nc1ccccc1
BCRABL_004628,CC(C)(C)C[C@H](NC(=O)c1cc(CNC(=O)c2ccccc2)ccc1F)C(=O)Nc1ccc(CCC(=O)O)cc1,4900.0,5.309803919971486,1,BindingDB,O=C(CNC(=O)c1cccc(CNC(=O)c2ccccc2)c1)Nc1ccccc1
BCRABL_004629,Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,4900.0,5.309803919971486,1,BindingDB,O=C(C=Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)o1)Nc1ccccc1
BCRABL_004630,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO,4900.0,5.309803919971486,1,BindingDB,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccccc5)cc34)cc2)cc1
BCRABL_004631,O=C(Cn1nnc2ccccc21)c1ccccc1,4910.0,5.308918507877031,1,BindingDB,O=C(Cn1nnc2ccccc21)c1ccccc1
BCRABL_004632,COc1ccc(COc2ccc(CSc3ccc(OCC(=O)O)c4c3CCC4)cc2)cc1,4950.0,5.305394801066431,1,BindingDB,c1ccc(COc2ccc(CSc3cccc4c3CCC4)cc2)cc1
BCRABL_004633,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)CCc2ccccc2)c1,4962.0,5.30434324006381,1,BindingDB,O=C(CCc1ccccc1)NCc1cccc(OCCc2coc(-c3ccccc3)n2)c1
BCRABL_004634,O=C(Cn1nnc2ccccc21)c1ccc(-c2ccccc2)cc1,4980.0,5.302770657240282,1,BindingDB,O=C(Cn1nnc2ccccc21)c1ccc(-c2ccccc2)cc1
BCRABL_004635,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2cocn2)c1,4988.84,5.302000424349328,1,BindingDB,c1ccc(OCCCOc2ccccc2-c2cocn2)cc1
BCRABL_004636,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N=C=S)c2)n1,4990.0,5.30189945437661,1,BindingDB,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
BCRABL_004637,C[C@H](NC(=O)c1cc(-c2cnn(C3CCOCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,4990.0,5.30189945437661,1,BindingDB,O=C(NCc1ccccc1)c1cncc(-c2cnn(C3CCOCC3)c2)c1
BCRABL_004638,C[C@H](NC(=O)c1ccc(-c2cncc(C(=O)NC3CC3)c2)cc1)C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,4990.0,5.30189945437661,2,"BindingDB, ChEMBL",O=C(CNC(=O)c1ccc(-c2cncc(C(=O)NC3CC3)c2)cc1)Nc1ccccc1
BCRABL_004639,CCc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1-c1cccc(-c2cnc3cnccn23)c1,4992.0,5.301725423325633,2,"BindingDB, ChEMBL",O=C(Nc1ccccc1)c1cccc(-c2cccc(-c3cnc4cnccn34)c2)c1
BCRABL_004640,CCCCCCN(CCCCCC)C(=O)[C@@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C,5000.0,5.301029995663981,1,BindingDB,c1ccccc1
BCRABL_004641,O=c1cc(-c2ccc(OCc3ccc(Cl)nc3)cc2)oc2cc(OCc3ccc(Cl)nc3)ccc12,5000.0,5.301029995663981,1,BindingDB,O=c1cc(-c2ccc(OCc3cccnc3)cc2)oc2cc(OCc3cccnc3)ccc12
BCRABL_004642,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,5000.0,5.301029995663981,1,BindingDB,O=C(c1ccccc1)c1ccc2nc[nH]c2c1
BCRABL_004643,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCNCC4)c3)ncc2C#N)s1,5000.0,5.301029995663981,1,BindingDB,c1cc(Nc2nccc(-c3cncs3)n2)cc(N2CCCNCC2)c1
BCRABL_004644,CN(Cc1cn(C)c2ccccc12)C(=O)/C=C/c1cnc2c(c1)CCC(=O)N2,5000.0,5.301029995663981,1,BindingDB,O=C(C=Cc1cnc2c(c1)CCC(=O)N2)NCc1c[nH]c2ccccc12
BCRABL_004645,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1CCN1CCCCC1)c64)C(=O)N(CCN1CCCCC1)C5=O,5000.0,5.301029995663981,1,BindingDB,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1CCN1CCCCC1)c64)C(=O)N(CCN1CCCCC1)C5=O
BCRABL_004646,Cc1ccc(Cl)cc1Nc1nccc(-c2cccnc2)n1,5000.0,5.301029995663981,1,BindingDB,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1
BCRABL_004647,O=C(Nc1ccc(N2CCOCC2)cc1)c1cc2cnc3[nH]ccc3c2s1,5000.0,5.301029995663981,1,BindingDB,O=C(Nc1ccc(N2CCOCC2)cc1)c1cc2cnc3[nH]ccc3c2s1
BCRABL_004648,NCCNC(=O)c1ccc([S+](=O)([O-])Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5000.0,5.301029995663981,1,BindingDB,O=[SH+](Oc1ccccc1)c1ccccc1
BCRABL_004649,NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5000.0,5.301029995663981,1,BindingDB,O=S(=O)(Oc1ccccc1)c1ccccc1
BCRABL_004650,CN(C)CCCNc1nc2ccccc2c2[nH]c3c4cc([N+](=O)[O-])ccc4ccc3c12,5000.0,5.301029995663981,1,BindingDB,c1ccc2c(c1)ccc1c3cnc4ccccc4c3[nH]c21
BCRABL_004651,Cc1cc(OC(F)F)ccc1NC(=O)c1cc(C(=O)NCc2ccc(F)cc2)c(F)cc1Cl,5000.0,5.301029995663981,1,BindingDB,O=C(NCc1ccccc1)c1cccc(C(=O)Nc2ccccc2)c1
BCRABL_004652,O=[N+]([O-])c1ccc(Oc2ncnc3[nH]ccc23)cc1,5000.0,5.301029995663981,1,BindingDB,c1ccc(Oc2ncnc3[nH]ccc23)cc1
